COUNTRY,COUNTRY_GRP,AGE_GRP_4,SEX,YEAR,VALUE
MLT,,GTE65,FEMALE,2000,153.02
MLT,,GTE65,FEMALE,2001,154.29
MLT,,GTE65,FEMALE,2002,134.76
MLT,,GTE65,FEMALE,2003,145.1
MLT,,GTE65,FEMALE,2004,157.4
MLT,,GTE65,FEMALE,2005,148.46
MLT,,GTE65,FEMALE,2006,167.84
MLT,,GTE65,FEMALE,2007,151
MLT,,GTE65,FEMALE,2008,223.66
MLT,,GTE65,FEMALE,2009,167.89
MLT,,GTE65,FEMALE,2010,122.95
MLT,,GTE65,FEMALE,2011,37.46
MLT,,GTE65,FEMALE,2012,28.24
MLT,,GTE65,FEMALE,2013,99.97
MLT,,GTE65,FEMALE,2014,148.07
MLT,,GTE65,FEMALE,2015,132.09
MLT,,GTE65,FEMALE,2016,166.74
MNE,,GTE65,FEMALE,2000,155.41
MNE,,GTE65,FEMALE,2001,91.78
MNE,,GTE65,FEMALE,2002,148.69
MNE,,GTE65,FEMALE,2003,143.23
MNE,,GTE65,FEMALE,2004,132.81
MNE,,GTE65,FEMALE,2005,120.28
MNE,,GTE65,FEMALE,2006,124.29
MNE,,GTE65,FEMALE,2007,100.35
MNE,,GTE65,FEMALE,2008,74.16
MNE,,GTE65,FEMALE,2009,86.29
NLD,,GTE65,FEMALE,1969,123.82
NLD,,GTE65,FEMALE,1970,123.64
NLD,,GTE65,FEMALE,1971,184.58
NLD,,GTE65,FEMALE,1972,107.78
NLD,,GTE65,FEMALE,1973,98.03
NLD,,GTE65,FEMALE,1974,90.02
NLD,,GTE65,FEMALE,1975,96.29
NLD,,GTE65,FEMALE,1976,113.36
NLD,,GTE65,FEMALE,1977,87.44
NLD,,GTE65,FEMALE,1978,89.96
NLD,,GTE65,FEMALE,1979,71.43
NLD,,GTE65,FEMALE,1980,69.98
NLD,,GTE65,FEMALE,1981,72.22
NLD,,GTE65,FEMALE,1982,64.24
NLD,,GTE65,FEMALE,1983,67.11
NLD,,GTE65,FEMALE,1984,82.28
NLD,,GTE65,FEMALE,1985,111.62
NLD,,GTE65,FEMALE,1986,160.22
NLD,,GTE65,FEMALE,1987,162.46
NLD,,GTE65,FEMALE,1988,157.09
NLD,,GTE65,FEMALE,1989,161.32
NLD,,GTE65,FEMALE,1990,158.48
NLD,,GTE65,FEMALE,1991,144.7
NLD,,GTE65,FEMALE,1992,124.96
NLD,,GTE65,FEMALE,1993,122.95
NLD,,GTE65,FEMALE,1994,117.74
NLD,,GTE65,FEMALE,1995,107.76
NLD,,GTE65,FEMALE,1996,30.58
NLD,,GTE65,FEMALE,1997,33.02
NLD,,GTE65,FEMALE,1998,31.56
NLD,,GTE65,FEMALE,1999,32.5
NLD,,GTE65,FEMALE,2000,113.05
NLD,,GTE65,FEMALE,2001,140.31
NLD,,GTE65,FEMALE,2002,136.54
NLD,,GTE65,FEMALE,2003,125.12
NLD,,GTE65,FEMALE,2004,119.79
NLD,,GTE65,FEMALE,2005,114.17
NLD,,GTE65,FEMALE,2006,102.83
NLD,,GTE65,FEMALE,2007,92.98
NLD,,GTE65,FEMALE,2008,85.66
NLD,,GTE65,FEMALE,2009,80.82
NLD,,GTE65,FEMALE,2010,75.85
NLD,,GTE65,FEMALE,2011,70.02
NLD,,GTE65,FEMALE,2012,67.22
NLD,,GTE65,FEMALE,2013,70.14
NLD,,GTE65,FEMALE,2014,65.53
NLD,,GTE65,FEMALE,2015,64.54
NLD,,GTE65,FEMALE,2016,62.28
NLD,,GTE65,FEMALE,2017,59.08
NOR,,GTE65,FEMALE,1969,41.71
NOR,,GTE65,FEMALE,1970,47.99
NOR,,GTE65,FEMALE,1971,47.54
NOR,,GTE65,FEMALE,1972,30.05
NOR,,GTE65,FEMALE,1973,35.69
NOR,,GTE65,FEMALE,1974,35.84
NOR,,GTE65,FEMALE,1975,44.86
NOR,,GTE65,FEMALE,1976,38.43
NOR,,GTE65,FEMALE,1977,49.19
NOR,,GTE65,FEMALE,1978,50.33
NOR,,GTE65,FEMALE,1979,46.49
NOR,,GTE65,FEMALE,1980,48.73
NOR,,GTE65,FEMALE,1981,46.86
NOR,,GTE65,FEMALE,1982,47.76
NOR,,GTE65,FEMALE,1983,50.47
NOR,,GTE65,FEMALE,1984,52.73
NOR,,GTE65,FEMALE,1985,53.05
NOR,,GTE65,FEMALE,1986,45.53
NOR,,GTE65,FEMALE,1987,53.54
NOR,,GTE65,FEMALE,1988,59.86
NOR,,GTE65,FEMALE,1989,48.16
NOR,,GTE65,FEMALE,1990,51.05
NOR,,GTE65,FEMALE,1991,58.81
NOR,,GTE65,FEMALE,1992,55.54
NOR,,GTE65,FEMALE,1993,50.55
NOR,,GTE65,FEMALE,1994,42.93
NOR,,GTE65,FEMALE,1995,44.67
NOR,,GTE65,FEMALE,1996,45.19
NOR,,GTE65,FEMALE,1997,68.45
NOR,,GTE65,FEMALE,1998,62.19
NOR,,GTE65,FEMALE,1999,58.48
NOR,,GTE65,FEMALE,2000,57.36
NOR,,GTE65,FEMALE,2001,64.95
NOR,,GTE65,FEMALE,2002,54.21
NOR,,GTE65,FEMALE,2003,60.65
NOR,,GTE65,FEMALE,2004,49.25
NOR,,GTE65,FEMALE,2005,62.79
NOR,,GTE65,FEMALE,2006,65.52
NOR,,GTE65,FEMALE,2007,63.09
NOR,,GTE65,FEMALE,2008,54.57
NOR,,GTE65,FEMALE,2009,55.67
NOR,,GTE65,FEMALE,2010,49.88
NOR,,GTE65,FEMALE,2011,52.52
NOR,,GTE65,FEMALE,2012,52.75
NOR,,GTE65,FEMALE,2013,48.6
NOR,,GTE65,FEMALE,2014,42.39
NOR,,GTE65,FEMALE,2015,39.83
NOR,,GTE65,FEMALE,2016,43.7
,NORDIC,GTE65,FEMALE,1969,102.3617611
,NORDIC,GTE65,FEMALE,1970,81.32809343
,NORDIC,GTE65,FEMALE,1971,82.36117544
,NORDIC,GTE65,FEMALE,1972,90.70483789
,NORDIC,GTE65,FEMALE,1973,88.19152925
,NORDIC,GTE65,FEMALE,1974,95.28729162
,NORDIC,GTE65,FEMALE,1975,93.81204959
,NORDIC,GTE65,FEMALE,1976,85.85144059
,NORDIC,GTE65,FEMALE,1977,83.59338956
,NORDIC,GTE65,FEMALE,1978,74.94392605
,NORDIC,GTE65,FEMALE,1979,62.08077654
,NORDIC,GTE65,FEMALE,1980,79.46299134
,NORDIC,GTE65,FEMALE,1981,66.10676823
,NORDIC,GTE65,FEMALE,1982,64.85802044
,NORDIC,GTE65,FEMALE,1983,69.04566559
,NORDIC,GTE65,FEMALE,1984,63.01577351
,NORDIC,GTE65,FEMALE,1985,63.80171646
,NORDIC,GTE65,FEMALE,1986,63.87366252
,NORDIC,GTE65,FEMALE,1987,61.51804853
,NORDIC,GTE65,FEMALE,1988,66.54367442
,NORDIC,GTE65,FEMALE,1989,62.14629429
,NORDIC,GTE65,FEMALE,1990,64.83026576
,NORDIC,GTE65,FEMALE,1991,65.14527393
,NORDIC,GTE65,FEMALE,1992,62.69906977
,NORDIC,GTE65,FEMALE,1993,66.64155785
,NORDIC,GTE65,FEMALE,1994,55.01744052
,NORDIC,GTE65,FEMALE,1995,58.36472307
,NORDIC,GTE65,FEMALE,1996,54.05121026
,NORDIC,GTE65,FEMALE,1997,44.46046045
,NORDIC,GTE65,FEMALE,1998,45.4774139
,NORDIC,GTE65,FEMALE,1999,68.85988356
,NORDIC,GTE65,FEMALE,2000,69.21592042
,NORDIC,GTE65,FEMALE,2001,71.41552171
,NORDIC,GTE65,FEMALE,2002,67.15112705
,NORDIC,GTE65,FEMALE,2003,67.46773976
,NORDIC,GTE65,FEMALE,2004,61.17776986
,NORDIC,GTE65,FEMALE,2005,63.86453937
,NORDIC,GTE65,FEMALE,2006,61.47936369
,NORDIC,GTE65,FEMALE,2007,61.79551379
,NORDIC,GTE65,FEMALE,2008,60.27337167
,NORDIC,GTE65,FEMALE,2009,58.21230983
,NORDIC,GTE65,FEMALE,2010,53.14250459
,NORDIC,GTE65,FEMALE,2011,55.0033954
,NORDIC,GTE65,FEMALE,2012,54.39166584
,NORDIC,GTE65,FEMALE,2013,52.06962987
,NORDIC,GTE65,FEMALE,2014,49.36377386
,NORDIC,GTE65,FEMALE,2015,52.57820221
,NORDIC,GTE65,FEMALE,2016,52.2013063
,NORDIC,GTE65,FEMALE,2017,55.08035616
POL,,GTE65,FEMALE,1969,75.73
POL,,GTE65,FEMALE,1970,76.71
POL,,GTE65,FEMALE,1971,78.52
POL,,GTE65,FEMALE,1972,72.14
POL,,GTE65,FEMALE,1973,76.64
POL,,GTE65,FEMALE,1974,75.6
POL,,GTE65,FEMALE,1975,82.33
POL,,GTE65,FEMALE,1976,91.67
POL,,GTE65,FEMALE,1977,86.12
POL,,GTE65,FEMALE,1978,94
POL,,GTE65,FEMALE,1979,84.43
POL,,GTE65,FEMALE,1980,95.8
POL,,GTE65,FEMALE,1981,90.99
POL,,GTE65,FEMALE,1982,90.72
POL,,GTE65,FEMALE,1983,105.06
POL,,GTE65,FEMALE,1984,117.21
POL,,GTE65,FEMALE,1985,122.37
POL,,GTE65,FEMALE,1986,116.36
POL,,GTE65,FEMALE,1987,114.06
POL,,GTE65,FEMALE,1988,115.05
POL,,GTE65,FEMALE,1989,115.81
POL,,GTE65,FEMALE,1990,109.81
POL,,GTE65,FEMALE,1991,116.96
POL,,GTE65,FEMALE,1992,110.87
POL,,GTE65,FEMALE,1993,106.72
POL,,GTE65,FEMALE,1994,101.4
POL,,GTE65,FEMALE,1995,91.48
POL,,GTE65,FEMALE,1996,90.45
POL,,GTE65,FEMALE,1999,95.57
POL,,GTE65,FEMALE,2000,88.52
POL,,GTE65,FEMALE,2001,86.01
POL,,GTE65,FEMALE,2002,84.93
POL,,GTE65,FEMALE,2003,82.99
POL,,GTE65,FEMALE,2004,78.95
POL,,GTE65,FEMALE,2005,80.61
POL,,GTE65,FEMALE,2006,85.59
POL,,GTE65,FEMALE,2007,87.66
POL,,GTE65,FEMALE,2008,89.63
POL,,GTE65,FEMALE,2009,90.14
POL,,GTE65,FEMALE,2010,83.92
POL,,GTE65,FEMALE,2011,86.28
POL,,GTE65,FEMALE,2012,87.81
POL,,GTE65,FEMALE,2013,88.75
POL,,GTE65,FEMALE,2014,77.87
POL,,GTE65,FEMALE,2015,94.87
POL,,GTE65,FEMALE,2016,90.13
POL,,GTE65,FEMALE,2017,92.46
PRT,,GTE65,FEMALE,1971,82.94
PRT,,GTE65,FEMALE,1972,71.61
PRT,,GTE65,FEMALE,1973,74
PRT,,GTE65,FEMALE,1974,66.2
PRT,,GTE65,FEMALE,1975,57.27
PRT,,GTE65,FEMALE,1976,66.7
PRT,,GTE65,FEMALE,1977,64.53
PRT,,GTE65,FEMALE,1978,73.96
PRT,,GTE65,FEMALE,1979,64.44
PRT,,GTE65,FEMALE,1980,104.73
PRT,,GTE65,FEMALE,1981,67.35
PRT,,GTE65,FEMALE,1982,64.4
PRT,,GTE65,FEMALE,1983,73.62
PRT,,GTE65,FEMALE,1984,81.27
PRT,,GTE65,FEMALE,1985,115.67
PRT,,GTE65,FEMALE,1986,138.85
PRT,,GTE65,FEMALE,1987,134.01
PRT,,GTE65,FEMALE,1988,149.11
PRT,,GTE65,FEMALE,1989,155.69
PRT,,GTE65,FEMALE,1990,168.82
PRT,,GTE65,FEMALE,1991,194.42
PRT,,GTE65,FEMALE,1992,186.45
PRT,,GTE65,FEMALE,1993,196.62
PRT,,GTE65,FEMALE,1994,175.13
PRT,,GTE65,FEMALE,1995,178.86
PRT,,GTE65,FEMALE,1996,160.95
PRT,,GTE65,FEMALE,1997,172.58
PRT,,GTE65,FEMALE,1998,172.32
PRT,,GTE65,FEMALE,1999,166.84
PRT,,GTE65,FEMALE,2000,156.52
PRT,,GTE65,FEMALE,2001,186.31
PRT,,GTE65,FEMALE,2002,208.18
PRT,,GTE65,FEMALE,2003,203.18
PRT,,GTE65,FEMALE,2004,194.7275113
PRT,,GTE65,FEMALE,2007,175.39
PRT,,GTE65,FEMALE,2008,166.81
PRT,,GTE65,FEMALE,2009,177.3
PRT,,GTE65,FEMALE,2010,178.67
PRT,,GTE65,FEMALE,2011,163.91
PRT,,GTE65,FEMALE,2012,167.46
PRT,,GTE65,FEMALE,2013,157.17
PRT,,GTE65,FEMALE,2014,137.29
PRT,,GTE65,FEMALE,2015,138.67
PRT,,GTE65,FEMALE,2016,134.41
PRT,,GTE65,FEMALE,2017,127.13
ROU,,GTE65,FEMALE,1969,24.62
ROU,,GTE65,FEMALE,1970,20.51
ROU,,GTE65,FEMALE,1971,20.35
ROU,,GTE65,FEMALE,1972,22.76
ROU,,GTE65,FEMALE,1973,25.06
ROU,,GTE65,FEMALE,1974,26.18
ROU,,GTE65,FEMALE,1975,27.55
ROU,,GTE65,FEMALE,1976,21.79
ROU,,GTE65,FEMALE,1977,26.61
ROU,,GTE65,FEMALE,1978,28.91
ROU,,GTE65,FEMALE,1980,31.23
ROU,,GTE65,FEMALE,1981,34.24
ROU,,GTE65,FEMALE,1982,31.83
ROU,,GTE65,FEMALE,1983,34.82
ROU,,GTE65,FEMALE,1984,44.58
ROU,,GTE65,FEMALE,1985,44.48
ROU,,GTE65,FEMALE,1986,40.95
ROU,,GTE65,FEMALE,1987,44.55
ROU,,GTE65,FEMALE,1988,43.33
ROU,,GTE65,FEMALE,1989,44.48
ROU,,GTE65,FEMALE,1990,51.79
ROU,,GTE65,FEMALE,1991,56.34
ROU,,GTE65,FEMALE,1992,55.53
ROU,,GTE65,FEMALE,1993,52.66
ROU,,GTE65,FEMALE,1994,49.86
ROU,,GTE65,FEMALE,1995,42.6
ROU,,GTE65,FEMALE,1996,37.92
ROU,,GTE65,FEMALE,1997,40.53
ROU,,GTE65,FEMALE,1998,41.41
ROU,,GTE65,FEMALE,1999,44.96
ROU,,GTE65,FEMALE,2000,43.16
ROU,,GTE65,FEMALE,2001,38.36
ROU,,GTE65,FEMALE,2002,40.44
ROU,,GTE65,FEMALE,2003,45.78
ROU,,GTE65,FEMALE,2004,48.71
ROU,,GTE65,FEMALE,2005,46.03
ROU,,GTE65,FEMALE,2006,46.86
ROU,,GTE65,FEMALE,2007,50.56
ROU,,GTE65,FEMALE,2008,47.86
ROU,,GTE65,FEMALE,2009,48.37
ROU,,GTE65,FEMALE,2010,52.48
ROU,,GTE65,FEMALE,2011,47.5
ROU,,GTE65,FEMALE,2012,47.3
ROU,,GTE65,FEMALE,2013,43.46
ROU,,GTE65,FEMALE,2014,45.24
ROU,,GTE65,FEMALE,2015,48.74
ROU,,GTE65,FEMALE,2016,53.39
ROU,,GTE65,FEMALE,2017,51.68
RUS,,GTE65,FEMALE,1980,15.29
RUS,,GTE65,FEMALE,1981,14.83
RUS,,GTE65,FEMALE,1982,15.56
RUS,,GTE65,FEMALE,1983,17.63
RUS,,GTE65,FEMALE,1984,18.85
RUS,,GTE65,FEMALE,1985,20.56
RUS,,GTE65,FEMALE,1986,19.26
RUS,,GTE65,FEMALE,1987,21.92
RUS,,GTE65,FEMALE,1988,27.05
RUS,,GTE65,FEMALE,1989,33
RUS,,GTE65,FEMALE,1990,36.98
RUS,,GTE65,FEMALE,1991,40.89
RUS,,GTE65,FEMALE,1992,42.46
RUS,,GTE65,FEMALE,1993,46.89
RUS,,GTE65,FEMALE,1994,53.16
RUS,,GTE65,FEMALE,1995,54.79
RUS,,GTE65,FEMALE,1996,52.84
RUS,,GTE65,FEMALE,1997,49.32
RUS,,GTE65,FEMALE,1998,49.77
RUS,,GTE65,FEMALE,1999,43.27
RUS,,GTE65,FEMALE,2000,39.42
RUS,,GTE65,FEMALE,2001,38.71
RUS,,GTE65,FEMALE,2002,38.43
RUS,,GTE65,FEMALE,2003,38.37
RUS,,GTE65,FEMALE,2004,37.38
RUS,,GTE65,FEMALE,2005,37.16
RUS,,GTE65,FEMALE,2006,37.35
RUS,,GTE65,FEMALE,2007,35.23
RUS,,GTE65,FEMALE,2008,34.23
RUS,,GTE65,FEMALE,2009,33.68
RUS,,GTE65,FEMALE,2010,32.72
RUS,,GTE65,FEMALE,2011,32.19
RUS,,GTE65,FEMALE,2012,39.91
RUS,,GTE65,FEMALE,2013,49.36
RUS,,GTE65,FEMALE,2014,80.31
,SEEHN,GTE65,FEMALE,1985,87.04340014
,SEEHN,GTE65,FEMALE,1986,86.54463031
,SEEHN,GTE65,FEMALE,1987,90.59389668
,SEEHN,GTE65,FEMALE,1988,90.87589559
,SEEHN,GTE65,FEMALE,1989,93.76573537
,SEEHN,GTE65,FEMALE,1990,96.28750734
,SEEHN,GTE65,FEMALE,1991,99.88262627
,SEEHN,GTE65,FEMALE,1992,101.0576601
,SEEHN,GTE65,FEMALE,1993,97.04895299
,SEEHN,GTE65,FEMALE,1994,97.18385444
,SEEHN,GTE65,FEMALE,1995,101.0049428
,SEEHN,GTE65,FEMALE,1996,104.5399121
,SEEHN,GTE65,FEMALE,1997,115.1177285
,SEEHN,GTE65,FEMALE,1998,113.0523935
,SEEHN,GTE65,FEMALE,1999,117.2079454
,SEEHN,GTE65,FEMALE,2000,118.5635912
,SEEHN,GTE65,FEMALE,2001,113.932125
,SEEHN,GTE65,FEMALE,2002,113.3262409
,SEEHN,GTE65,FEMALE,2003,121.2341729
,SEEHN,GTE65,FEMALE,2004,119.1933427
,SEEHN,GTE65,FEMALE,2005,116.0820148
,SEEHN,GTE65,FEMALE,2006,119.1981411
,SEEHN,GTE65,FEMALE,2007,123.0445188
,SEEHN,GTE65,FEMALE,2008,125.4078876
,SEEHN,GTE65,FEMALE,2009,118.7548826
,SEEHN,GTE65,FEMALE,2010,118.5559074
,SEEHN,GTE65,FEMALE,2011,115.0789376
,SEEHN,GTE65,FEMALE,2012,116.0692111
,SEEHN,GTE65,FEMALE,2013,107.6454462
,SEEHN,GTE65,FEMALE,2014,107.3257057
,SEEHN,GTE65,FEMALE,2015,112.1903653
,SEEHN,GTE65,FEMALE,2016,113.0705951
,SMALL,GTE65,FEMALE,1995,172.2387139
,SMALL,GTE65,FEMALE,1996,160.1400949
,SMALL,GTE65,FEMALE,1997,159.9972453
,SMALL,GTE65,FEMALE,1998,160.5998466
,SMALL,GTE65,FEMALE,1999,159.0491845
,SMALL,GTE65,FEMALE,2000,159.8197607
,SMALL,GTE65,FEMALE,2001,144.6278137
,SMALL,GTE65,FEMALE,2002,152.4173326
,SMALL,GTE65,FEMALE,2003,156.297768
,SMALL,GTE65,FEMALE,2004,154.0777691
,SMALL,GTE65,FEMALE,2005,147.9575721
,SMALL,GTE65,FEMALE,2006,152.3043269
,SMALL,GTE65,FEMALE,2007,139.1971601
,SMALL,GTE65,FEMALE,2008,139.772266
,SMALL,GTE65,FEMALE,2009,127.8680345
,SMALL,GTE65,FEMALE,2010,118.7175331
,SMALL,GTE65,FEMALE,2011,114.7109243
,SMALL,GTE65,FEMALE,2012,102.9363856
,SMALL,GTE65,FEMALE,2013,127.0123708
,SMALL,GTE65,FEMALE,2014,136.3161754
,SMALL,GTE65,FEMALE,2015,125.3208458
,SMALL,GTE65,FEMALE,2016,105.4764282
SMR,,GTE65,FEMALE,1995,0
SMR,,GTE65,FEMALE,1996,0
SMR,,GTE65,FEMALE,1997,0
SMR,,GTE65,FEMALE,1998,0
SMR,,GTE65,FEMALE,1999,0
SMR,,GTE65,FEMALE,2000,0
SMR,,GTE65,FEMALE,2005,32.94
SRB,,GTE65,FEMALE,1998,157.67
SRB,,GTE65,FEMALE,1999,180.97
SRB,,GTE65,FEMALE,2000,173.41
SRB,,GTE65,FEMALE,2001,165.51
SRB,,GTE65,FEMALE,2002,171.33
SRB,,GTE65,FEMALE,2003,171.95
SRB,,GTE65,FEMALE,2004,169.37
SRB,,GTE65,FEMALE,2005,169.52
SRB,,GTE65,FEMALE,2006,167.2
SRB,,GTE65,FEMALE,2007,195.02
SRB,,GTE65,FEMALE,2008,206.72
SRB,,GTE65,FEMALE,2009,197.09
SRB,,GTE65,FEMALE,2010,202.43
SRB,,GTE65,FEMALE,2011,202.43
SRB,,GTE65,FEMALE,2012,189.75
SRB,,GTE65,FEMALE,2013,167.91
SRB,,GTE65,FEMALE,2014,152.4
SRB,,GTE65,FEMALE,2015,178.14
SRB,,GTE65,FEMALE,2016,191.04
SRB,,GTE65,FEMALE,2017,199.45
SVK,,GTE65,FEMALE,1992,140.27
SVK,,GTE65,FEMALE,1993,97.79
SVK,,GTE65,FEMALE,1994,79.84
SVK,,GTE65,FEMALE,1995,85.15
SVK,,GTE65,FEMALE,1996,69.01
SVK,,GTE65,FEMALE,1997,77.3
SVK,,GTE65,FEMALE,1998,98.91
SVK,,GTE65,FEMALE,1999,123.33
SVK,,GTE65,FEMALE,2000,92.31
SVK,,GTE65,FEMALE,2001,87.46
SVK,,GTE65,FEMALE,2002,82.56
SVK,,GTE65,FEMALE,2003,88.12
SVK,,GTE65,FEMALE,2004,88.19
SVK,,GTE65,FEMALE,2005,80.65
SVK,,GTE65,FEMALE,2006,84.08
SVK,,GTE65,FEMALE,2007,66.94
SVK,,GTE65,FEMALE,2008,65.56
SVK,,GTE65,FEMALE,2009,70.04
SVK,,GTE65,FEMALE,2010,70.15
SVK,,GTE65,FEMALE,2012,90.44
SVK,,GTE65,FEMALE,2013,73.6
SVK,,GTE65,FEMALE,2014,83.17
SVN,,GTE65,FEMALE,1985,40.78
SVN,,GTE65,FEMALE,1986,33.14
SVN,,GTE65,FEMALE,1987,43.51
SVN,,GTE65,FEMALE,1988,28.43
SVN,,GTE65,FEMALE,1989,72.54
SVN,,GTE65,FEMALE,1990,93.74
SVN,,GTE65,FEMALE,1991,133.5
SVN,,GTE65,FEMALE,1992,241.09
SVN,,GTE65,FEMALE,1993,179.04
SVN,,GTE65,FEMALE,1994,151.87
SVN,,GTE65,FEMALE,1995,178.06
SVN,,GTE65,FEMALE,1996,132.18
SVN,,GTE65,FEMALE,1997,240.93
SVN,,GTE65,FEMALE,1998,146.82
SVN,,GTE65,FEMALE,1999,136.51
SVN,,GTE65,FEMALE,2000,157.51
SVN,,GTE65,FEMALE,2001,168.15
SVN,,GTE65,FEMALE,2002,178.77
SVN,,GTE65,FEMALE,2003,178.67
SVN,,GTE65,FEMALE,2004,165.16
SVN,,GTE65,FEMALE,2005,135.36
SVN,,GTE65,FEMALE,2006,91.69
SVN,,GTE65,FEMALE,2007,59.78
SVN,,GTE65,FEMALE,2008,59.53
SVN,,GTE65,FEMALE,2009,46.11
SVN,,GTE65,FEMALE,2010,48.17
SVN,,GTE65,FEMALE,2011,58.23
SVN,,GTE65,FEMALE,2012,70.93
SVN,,GTE65,FEMALE,2013,63.81
SVN,,GTE65,FEMALE,2014,54.34
SVN,,GTE65,FEMALE,2015,53.69
SVN,,GTE65,FEMALE,2016,48.44
SVN,,GTE65,FEMALE,2017,51.79
SWE,,GTE65,FEMALE,1969,118.77
SWE,,GTE65,FEMALE,1970,79.84
SWE,,GTE65,FEMALE,1971,65.3
SWE,,GTE65,FEMALE,1972,88.81
SWE,,GTE65,FEMALE,1973,92.07
SWE,,GTE65,FEMALE,1974,103.56
SWE,,GTE65,FEMALE,1975,94.57
SWE,,GTE65,FEMALE,1976,104.74
SWE,,GTE65,FEMALE,1977,90.52
SWE,,GTE65,FEMALE,1978,78.78
SWE,,GTE65,FEMALE,1979,58.58
SWE,,GTE65,FEMALE,1980,98.21
SWE,,GTE65,FEMALE,1981,62.6
SWE,,GTE65,FEMALE,1982,60.63
SWE,,GTE65,FEMALE,1983,67.07
SWE,,GTE65,FEMALE,1984,62.83
SWE,,GTE65,FEMALE,1985,65.26
SWE,,GTE65,FEMALE,1986,66.92
SWE,,GTE65,FEMALE,1987,65.5
SWE,,GTE65,FEMALE,1988,67.92
SWE,,GTE65,FEMALE,1989,69.17
SWE,,GTE65,FEMALE,1990,70.44
SWE,,GTE65,FEMALE,1991,69.66
SWE,,GTE65,FEMALE,1992,66.09
SWE,,GTE65,FEMALE,1993,71.82
SWE,,GTE65,FEMALE,1994,59.27
SWE,,GTE65,FEMALE,1995,64.89
SWE,,GTE65,FEMALE,1996,60.07
SWE,,GTE65,FEMALE,1997,13.1
SWE,,GTE65,FEMALE,1998,13.91
SWE,,GTE65,FEMALE,1999,69.69
SWE,,GTE65,FEMALE,2000,67.77
SWE,,GTE65,FEMALE,2001,73.04
SWE,,GTE65,FEMALE,2002,71.14
SWE,,GTE65,FEMALE,2003,71.16
SWE,,GTE65,FEMALE,2004,66.87
SWE,,GTE65,FEMALE,2005,71.52
SWE,,GTE65,FEMALE,2006,67.35
SWE,,GTE65,FEMALE,2007,67.1
SWE,,GTE65,FEMALE,2008,67.9
SWE,,GTE65,FEMALE,2009,63.54
SWE,,GTE65,FEMALE,2010,62.99
SWE,,GTE65,FEMALE,2011,62.46
SWE,,GTE65,FEMALE,2012,62.48
SWE,,GTE65,FEMALE,2013,58.05
SWE,,GTE65,FEMALE,2014,56.11
SWE,,GTE65,FEMALE,2015,62.37
SWE,,GTE65,FEMALE,2016,59.15
SWE,,GTE65,FEMALE,2017,67.18
TJK,,GTE65,FEMALE,1981,17.59
TJK,,GTE65,FEMALE,1982,15.36
TJK,,GTE65,FEMALE,1985,25.66
TJK,,GTE65,FEMALE,1986,31.47
TJK,,GTE65,FEMALE,1987,45.52
TJK,,GTE65,FEMALE,1988,63.11
TJK,,GTE65,FEMALE,1989,67.45
TJK,,GTE65,FEMALE,1990,85.51
TJK,,GTE65,FEMALE,1991,72.97
TJK,,GTE65,FEMALE,1992,70.79
TJK,,GTE65,FEMALE,1993,79.62
TJK,,GTE65,FEMALE,1994,74.89
TJK,,GTE65,FEMALE,1995,59.07
TJK,,GTE65,FEMALE,1996,73.05
TJK,,GTE65,FEMALE,1997,66.32
TJK,,GTE65,FEMALE,1998,57.17
TJK,,GTE65,FEMALE,1999,60.74
TJK,,GTE65,FEMALE,2000,65.24
TJK,,GTE65,FEMALE,2001,61.66
TJK,,GTE65,FEMALE,2002,83.79
TJK,,GTE65,FEMALE,2003,76.75
TJK,,GTE65,FEMALE,2004,91.63
TJK,,GTE65,FEMALE,2005,94.07498306
TKM,,GTE65,FEMALE,1981,18.04
TKM,,GTE65,FEMALE,1982,21.52
TKM,,GTE65,FEMALE,1985,56.69
TKM,,GTE65,FEMALE,1986,34.05
TKM,,GTE65,FEMALE,1987,45.65
TKM,,GTE65,FEMALE,1988,36.8
TKM,,GTE65,FEMALE,1989,64.11
TKM,,GTE65,FEMALE,1990,69.4
TKM,,GTE65,FEMALE,1991,61.42
TKM,,GTE65,FEMALE,1992,69.16
TKM,,GTE65,FEMALE,1993,96.96
TKM,,GTE65,FEMALE,1994,103.32
TKM,,GTE65,FEMALE,1995,104.54
TKM,,GTE65,FEMALE,1996,82.55
TKM,,GTE65,FEMALE,1997,103.01
TKM,,GTE65,FEMALE,1998,93.6
TKM,,GTE65,FEMALE,1999,79.85
TKM,,GTE65,FEMALE,2000,96.8
TKM,,GTE65,FEMALE,2001,78.59
TKM,,GTE65,FEMALE,2002,85.6
TKM,,GTE65,FEMALE,2003,96.02
TKM,,GTE65,FEMALE,2004,92.51
TKM,,GTE65,FEMALE,2005,83.46
TKM,,GTE65,FEMALE,2006,72.43
TKM,,GTE65,FEMALE,2007,76.4
TKM,,GTE65,FEMALE,2008,102.85
TKM,,GTE65,FEMALE,2009,107.55
TKM,,GTE65,FEMALE,2010,110.51
TKM,,GTE65,FEMALE,2011,86.68
TKM,,GTE65,FEMALE,2012,96.83
TKM,,GTE65,FEMALE,2013,84.5
TUR,,GTE65,FEMALE,2009,251.89
TUR,,GTE65,FEMALE,2010,256.63
TUR,,GTE65,FEMALE,2011,248.45
TUR,,GTE65,FEMALE,2012,232.65
TUR,,GTE65,FEMALE,2013,224.42
