COUNTRY,COUNTRY_GRP,AGE_GRP_4,SEX,YEAR,VALUE
NOR,,GTE65,FEMALE,1973,1027.11
NOR,,GTE65,FEMALE,1974,992.58
NOR,,GTE65,FEMALE,1975,931.75
NOR,,GTE65,FEMALE,1976,888.97
NOR,,GTE65,FEMALE,1977,841.25
NOR,,GTE65,FEMALE,1978,846.86
NOR,,GTE65,FEMALE,1979,791.09
NOR,,GTE65,FEMALE,1980,737.28
NOR,,GTE65,FEMALE,1981,767.86
NOR,,GTE65,FEMALE,1982,701.9
NOR,,GTE65,FEMALE,1983,687.48
NOR,,GTE65,FEMALE,1984,691.54
NOR,,GTE65,FEMALE,1985,672.33
NOR,,GTE65,FEMALE,1986,640.56
NOR,,GTE65,FEMALE,1987,623.68
NOR,,GTE65,FEMALE,1988,640.29
NOR,,GTE65,FEMALE,1989,639.91
NOR,,GTE65,FEMALE,1990,636.66
NOR,,GTE65,FEMALE,1991,599.63
NOR,,GTE65,FEMALE,1992,587.35
NOR,,GTE65,FEMALE,1993,590.26
NOR,,GTE65,FEMALE,1994,538.15
NOR,,GTE65,FEMALE,1995,519.15
NOR,,GTE65,FEMALE,1996,527.98
NOR,,GTE65,FEMALE,1997,510.26
NOR,,GTE65,FEMALE,1998,492.4
NOR,,GTE65,FEMALE,1999,454.77
NOR,,GTE65,FEMALE,2000,423.41
NOR,,GTE65,FEMALE,2001,394.24
NOR,,GTE65,FEMALE,2002,408.12
NOR,,GTE65,FEMALE,2003,387.98
NOR,,GTE65,FEMALE,2004,357.34
NOR,,GTE65,FEMALE,2005,331.52
NOR,,GTE65,FEMALE,2006,326.14
NOR,,GTE65,FEMALE,2007,301.58
NOR,,GTE65,FEMALE,2008,303.84
NOR,,GTE65,FEMALE,2009,276.02
NOR,,GTE65,FEMALE,2010,269.15
NOR,,GTE65,FEMALE,2011,261.64
NOR,,GTE65,FEMALE,2012,260.34
NOR,,GTE65,FEMALE,2013,232.07
NOR,,GTE65,FEMALE,2014,220.23
NOR,,GTE65,FEMALE,2015,206.37
NOR,,GTE65,FEMALE,2016,195.35
,NORDIC,GTE65,FEMALE,1969,925.2454114
,NORDIC,GTE65,FEMALE,1970,892.785634
,NORDIC,GTE65,FEMALE,1971,883.4678698
,NORDIC,GTE65,FEMALE,1972,835.4658466
,NORDIC,GTE65,FEMALE,1973,799.3723882
,NORDIC,GTE65,FEMALE,1974,776.2399851
,NORDIC,GTE65,FEMALE,1975,763.1612666
,NORDIC,GTE65,FEMALE,1976,733.9072689
,NORDIC,GTE65,FEMALE,1977,689.7641769
,NORDIC,GTE65,FEMALE,1978,695.8504342
,NORDIC,GTE65,FEMALE,1979,653.2094965
,NORDIC,GTE65,FEMALE,1980,638.5918611
,NORDIC,GTE65,FEMALE,1981,660.2161244
,NORDIC,GTE65,FEMALE,1982,623.5605576
,NORDIC,GTE65,FEMALE,1983,609.6418311
,NORDIC,GTE65,FEMALE,1984,602.6320527
,NORDIC,GTE65,FEMALE,1985,605.0530124
,NORDIC,GTE65,FEMALE,1986,587.9770459
,NORDIC,GTE65,FEMALE,1987,584.4686253
,NORDIC,GTE65,FEMALE,1988,575.5774621
,NORDIC,GTE65,FEMALE,1989,567.822907
,NORDIC,GTE65,FEMALE,1990,574.2502361
,NORDIC,GTE65,FEMALE,1991,560.0811623
,NORDIC,GTE65,FEMALE,1992,549.1075978
,NORDIC,GTE65,FEMALE,1993,556.9989499
,NORDIC,GTE65,FEMALE,1994,512.9550043
,NORDIC,GTE65,FEMALE,1995,513.2231445
,NORDIC,GTE65,FEMALE,1996,494.1311483
,NORDIC,GTE65,FEMALE,1997,456.1839124
,NORDIC,GTE65,FEMALE,1998,438.3439871
,NORDIC,GTE65,FEMALE,1999,447.7291873
,NORDIC,GTE65,FEMALE,2000,438.6121098
,NORDIC,GTE65,FEMALE,2001,423.5021534
,NORDIC,GTE65,FEMALE,2002,430.2400814
,NORDIC,GTE65,FEMALE,2003,409.293896
,NORDIC,GTE65,FEMALE,2004,382.2810873
,NORDIC,GTE65,FEMALE,2005,350.799772
,NORDIC,GTE65,FEMALE,2006,342.612441
,NORDIC,GTE65,FEMALE,2007,316.2111753
,NORDIC,GTE65,FEMALE,2008,314.288656
,NORDIC,GTE65,FEMALE,2009,297.6936935
,NORDIC,GTE65,FEMALE,2010,286.4421642
,NORDIC,GTE65,FEMALE,2011,274.6068675
,NORDIC,GTE65,FEMALE,2012,270.3601466
,NORDIC,GTE65,FEMALE,2013,253.4715503
,NORDIC,GTE65,FEMALE,2014,242.3157309
,NORDIC,GTE65,FEMALE,2015,233.7401059
,NORDIC,GTE65,FEMALE,2016,227.3357002
,NORDIC,GTE65,FEMALE,2017,215.0293629
POL,,GTE65,FEMALE,1969,327.63
POL,,GTE65,FEMALE,1970,386.23
POL,,GTE65,FEMALE,1971,390.36
POL,,GTE65,FEMALE,1972,405.25
POL,,GTE65,FEMALE,1973,414.18
POL,,GTE65,FEMALE,1974,409.85
POL,,GTE65,FEMALE,1975,444.11
POL,,GTE65,FEMALE,1976,515.44
POL,,GTE65,FEMALE,1977,507.37
POL,,GTE65,FEMALE,1978,517.31
POL,,GTE65,FEMALE,1979,522.73
POL,,GTE65,FEMALE,1980,501.54
POL,,GTE65,FEMALE,1981,445.41
POL,,GTE65,FEMALE,1982,437.88
POL,,GTE65,FEMALE,1983,396.98
POL,,GTE65,FEMALE,1984,450.92
POL,,GTE65,FEMALE,1985,484.01
POL,,GTE65,FEMALE,1986,476.88
POL,,GTE65,FEMALE,1987,473.91
POL,,GTE65,FEMALE,1988,454.18
POL,,GTE65,FEMALE,1989,455.54
POL,,GTE65,FEMALE,1990,440.44
POL,,GTE65,FEMALE,1991,466.81
POL,,GTE65,FEMALE,1992,496.65
POL,,GTE65,FEMALE,1993,513
POL,,GTE65,FEMALE,1994,494.78
POL,,GTE65,FEMALE,1995,500.06
POL,,GTE65,FEMALE,1996,523.89
POL,,GTE65,FEMALE,1999,729.03
POL,,GTE65,FEMALE,2000,695.11
POL,,GTE65,FEMALE,2001,699.78
POL,,GTE65,FEMALE,2002,667.41
POL,,GTE65,FEMALE,2003,644.56
POL,,GTE65,FEMALE,2004,608.67
POL,,GTE65,FEMALE,2005,582.99
POL,,GTE65,FEMALE,2006,550.91
POL,,GTE65,FEMALE,2007,518.77
POL,,GTE65,FEMALE,2008,490.97
POL,,GTE65,FEMALE,2009,466.98
POL,,GTE65,FEMALE,2010,446.01
POL,,GTE65,FEMALE,2011,434.8
POL,,GTE65,FEMALE,2012,405.51
POL,,GTE65,FEMALE,2013,379.1
POL,,GTE65,FEMALE,2014,347.22
POL,,GTE65,FEMALE,2015,330.75
POL,,GTE65,FEMALE,2016,304.02
POL,,GTE65,FEMALE,2017,311.91
PRT,,GTE65,FEMALE,1971,1953.83
PRT,,GTE65,FEMALE,1972,1989.07
PRT,,GTE65,FEMALE,1973,2137.52
PRT,,GTE65,FEMALE,1974,2175.1
PRT,,GTE65,FEMALE,1975,1936.02
PRT,,GTE65,FEMALE,1976,2028.21
PRT,,GTE65,FEMALE,1977,1953.94
PRT,,GTE65,FEMALE,1978,2030.53
PRT,,GTE65,FEMALE,1979,2055.62
PRT,,GTE65,FEMALE,1980,2054.47
PRT,,GTE65,FEMALE,1981,1851.86
PRT,,GTE65,FEMALE,1982,1738.08
PRT,,GTE65,FEMALE,1983,1798.72
PRT,,GTE65,FEMALE,1984,1806
PRT,,GTE65,FEMALE,1985,1757.91
PRT,,GTE65,FEMALE,1986,1627.27
PRT,,GTE65,FEMALE,1987,1633.4
PRT,,GTE65,FEMALE,1988,1584.27
PRT,,GTE65,FEMALE,1989,1477.81
PRT,,GTE65,FEMALE,1990,1550.93
PRT,,GTE65,FEMALE,1991,1525.01
PRT,,GTE65,FEMALE,1992,1414.35
PRT,,GTE65,FEMALE,1993,1436.21
PRT,,GTE65,FEMALE,1994,1312.93
PRT,,GTE65,FEMALE,1995,1313.78
PRT,,GTE65,FEMALE,1996,1274.1
PRT,,GTE65,FEMALE,1997,1147.18
PRT,,GTE65,FEMALE,1998,1113.52
PRT,,GTE65,FEMALE,1999,1076.57
PRT,,GTE65,FEMALE,2000,993.47
PRT,,GTE65,FEMALE,2001,935.34
PRT,,GTE65,FEMALE,2002,873.41
PRT,,GTE65,FEMALE,2003,846.59
PRT,,GTE65,FEMALE,2004,723.0632697
PRT,,GTE65,FEMALE,2007,588.27
PRT,,GTE65,FEMALE,2008,558.46
PRT,,GTE65,FEMALE,2009,530.16
PRT,,GTE65,FEMALE,2010,521.32
PRT,,GTE65,FEMALE,2011,457.64
PRT,,GTE65,FEMALE,2012,443.6
PRT,,GTE65,FEMALE,2013,389.11
PRT,,GTE65,FEMALE,2014,365.98
PRT,,GTE65,FEMALE,2015,361.31
PRT,,GTE65,FEMALE,2016,345.22
PRT,,GTE65,FEMALE,2017,321.01
ROU,,GTE65,FEMALE,1969,1452.35
ROU,,GTE65,FEMALE,1970,1405.08
ROU,,GTE65,FEMALE,1971,1342.29
ROU,,GTE65,FEMALE,1972,1311.55
ROU,,GTE65,FEMALE,1973,1390.72
ROU,,GTE65,FEMALE,1974,1260.46
ROU,,GTE65,FEMALE,1975,1253.72
ROU,,GTE65,FEMALE,1976,1301.14
ROU,,GTE65,FEMALE,1977,1573.7
ROU,,GTE65,FEMALE,1978,1341.05
ROU,,GTE65,FEMALE,1980,1345.71
ROU,,GTE65,FEMALE,1981,1335.85
ROU,,GTE65,FEMALE,1982,1341.18
ROU,,GTE65,FEMALE,1983,1356.79
ROU,,GTE65,FEMALE,1984,1387.01
ROU,,GTE65,FEMALE,1985,1397.22
ROU,,GTE65,FEMALE,1986,1398.54
ROU,,GTE65,FEMALE,1987,1525.72
ROU,,GTE65,FEMALE,1988,1481.82
ROU,,GTE65,FEMALE,1989,1413.95
ROU,,GTE65,FEMALE,1990,1339.27
ROU,,GTE65,FEMALE,1991,1347.04
ROU,,GTE65,FEMALE,1992,1321.53
ROU,,GTE65,FEMALE,1993,1696.23
ROU,,GTE65,FEMALE,1994,1662.82
ROU,,GTE65,FEMALE,1995,1662.72
ROU,,GTE65,FEMALE,1996,1725.37
ROU,,GTE65,FEMALE,1997,1660.24
ROU,,GTE65,FEMALE,1998,1617.63
ROU,,GTE65,FEMALE,1999,1592.69
ROU,,GTE65,FEMALE,2000,1497.31
ROU,,GTE65,FEMALE,2001,1459.09
ROU,,GTE65,FEMALE,2002,1542.51
ROU,,GTE65,FEMALE,2003,1552.39
ROU,,GTE65,FEMALE,2004,1482.41
ROU,,GTE65,FEMALE,2005,1517.75
ROU,,GTE65,FEMALE,2006,1456.24
ROU,,GTE65,FEMALE,2007,1322.15
ROU,,GTE65,FEMALE,2008,1213.78
ROU,,GTE65,FEMALE,2009,1180.95
ROU,,GTE65,FEMALE,2010,1174.97
ROU,,GTE65,FEMALE,2011,1131.53
ROU,,GTE65,FEMALE,2012,1070.53
ROU,,GTE65,FEMALE,2013,1023.21
ROU,,GTE65,FEMALE,2014,962.64
ROU,,GTE65,FEMALE,2015,926.92
ROU,,GTE65,FEMALE,2016,889.24
ROU,,GTE65,FEMALE,2017,867.08
RUS,,GTE65,FEMALE,1980,1674.55
RUS,,GTE65,FEMALE,1981,1705.27
RUS,,GTE65,FEMALE,1982,1680.09
RUS,,GTE65,FEMALE,1983,1700.88
RUS,,GTE65,FEMALE,1984,1820.37
RUS,,GTE65,FEMALE,1985,1846.99
RUS,,GTE65,FEMALE,1986,1806.77
RUS,,GTE65,FEMALE,1987,1843.08
RUS,,GTE65,FEMALE,1988,1878.85
RUS,,GTE65,FEMALE,1989,1744.5
RUS,,GTE65,FEMALE,1990,1734.45
RUS,,GTE65,FEMALE,1991,1700.67
RUS,,GTE65,FEMALE,1992,1720.66
RUS,,GTE65,FEMALE,1993,1884.02
RUS,,GTE65,FEMALE,1994,1969.94
RUS,,GTE65,FEMALE,1995,1926.03
RUS,,GTE65,FEMALE,1996,1885.16
RUS,,GTE65,FEMALE,1997,1915.34
RUS,,GTE65,FEMALE,1998,1935.4
RUS,,GTE65,FEMALE,1999,1983.52
RUS,,GTE65,FEMALE,2000,2003.14
RUS,,GTE65,FEMALE,2001,2034.39
RUS,,GTE65,FEMALE,2002,2050.86
RUS,,GTE65,FEMALE,2003,2110.4
RUS,,GTE65,FEMALE,2004,1998.09
RUS,,GTE65,FEMALE,2005,1969.1
RUS,,GTE65,FEMALE,2006,1845.84
RUS,,GTE65,FEMALE,2007,1709.06
RUS,,GTE65,FEMALE,2008,1631.59
RUS,,GTE65,FEMALE,2009,1474.71
RUS,,GTE65,FEMALE,2010,1437.19
RUS,,GTE65,FEMALE,2011,1235.69
RUS,,GTE65,FEMALE,2012,1171.41
RUS,,GTE65,FEMALE,2013,1100.16
RUS,,GTE65,FEMALE,2014,1043.42
,SEEHN,GTE65,FEMALE,1985,1358.498008
,SEEHN,GTE65,FEMALE,1986,1339.732956
,SEEHN,GTE65,FEMALE,1987,1368.353353
,SEEHN,GTE65,FEMALE,1988,1334.280628
,SEEHN,GTE65,FEMALE,1989,1302.627946
,SEEHN,GTE65,FEMALE,1990,1256.978475
,SEEHN,GTE65,FEMALE,1991,1274.890485
,SEEHN,GTE65,FEMALE,1992,1242.749695
,SEEHN,GTE65,FEMALE,1993,1399.400729
,SEEHN,GTE65,FEMALE,1994,1372.289506
,SEEHN,GTE65,FEMALE,1995,1367.529119
,SEEHN,GTE65,FEMALE,1996,1400.150257
,SEEHN,GTE65,FEMALE,1997,1365.912993
,SEEHN,GTE65,FEMALE,1998,1357.381786
,SEEHN,GTE65,FEMALE,1999,1318.532426
,SEEHN,GTE65,FEMALE,2000,1296.007195
,SEEHN,GTE65,FEMALE,2001,1240.416757
,SEEHN,GTE65,FEMALE,2002,1293.379046
,SEEHN,GTE65,FEMALE,2003,1293.519358
,SEEHN,GTE65,FEMALE,2004,1226.094669
,SEEHN,GTE65,FEMALE,2005,1270.729761
,SEEHN,GTE65,FEMALE,2006,1230.966333
,SEEHN,GTE65,FEMALE,2007,1165.431682
,SEEHN,GTE65,FEMALE,2008,1095.70795
,SEEHN,GTE65,FEMALE,2009,1058.167886
,SEEHN,GTE65,FEMALE,2010,1042.155398
,SEEHN,GTE65,FEMALE,2011,989.0225421
,SEEHN,GTE65,FEMALE,2012,968.818104
,SEEHN,GTE65,FEMALE,2013,904.7273447
,SEEHN,GTE65,FEMALE,2014,876.0094551
,SEEHN,GTE65,FEMALE,2015,856.4470225
,SEEHN,GTE65,FEMALE,2016,829.0951993
,SMALL,GTE65,FEMALE,1995,580.0445519
,SMALL,GTE65,FEMALE,1996,569.0573641
,SMALL,GTE65,FEMALE,1997,531.0982691
,SMALL,GTE65,FEMALE,1998,527.8580055
,SMALL,GTE65,FEMALE,1999,553.8057123
,SMALL,GTE65,FEMALE,2000,523.6458411
,SMALL,GTE65,FEMALE,2001,527.8547147
,SMALL,GTE65,FEMALE,2002,531.7177051
,SMALL,GTE65,FEMALE,2003,515.6879528
,SMALL,GTE65,FEMALE,2004,513.5002278
,SMALL,GTE65,FEMALE,2005,505.6672201
,SMALL,GTE65,FEMALE,2006,518.2413567
,SMALL,GTE65,FEMALE,2007,458.9660925
,SMALL,GTE65,FEMALE,2008,401.1959672
,SMALL,GTE65,FEMALE,2009,390.1809894
,SMALL,GTE65,FEMALE,2010,368.3454425
,SMALL,GTE65,FEMALE,2011,381.6034352
,SMALL,GTE65,FEMALE,2012,346.0242209
,SMALL,GTE65,FEMALE,2013,325.3343472
,SMALL,GTE65,FEMALE,2014,320.6745652
,SMALL,GTE65,FEMALE,2015,305.6943851
,SMALL,GTE65,FEMALE,2016,287.8976843
SMR,,GTE65,FEMALE,1995,214.96
SMR,,GTE65,FEMALE,1996,285.85
SMR,,GTE65,FEMALE,1997,389.23
SMR,,GTE65,FEMALE,1998,294.53
SMR,,GTE65,FEMALE,1999,359.32
SMR,,GTE65,FEMALE,2000,170.43
SMR,,GTE65,FEMALE,2005,449.16
SRB,,GTE65,FEMALE,1998,1297.78
SRB,,GTE65,FEMALE,1999,1291.73
SRB,,GTE65,FEMALE,2000,1315.14
SRB,,GTE65,FEMALE,2001,1241.18
SRB,,GTE65,FEMALE,2002,1251.73
SRB,,GTE65,FEMALE,2003,1267.41
SRB,,GTE65,FEMALE,2004,1170.57
SRB,,GTE65,FEMALE,2005,1215.99
SRB,,GTE65,FEMALE,2006,1187.91
SRB,,GTE65,FEMALE,2007,1136.92
SRB,,GTE65,FEMALE,2008,1106.19
SRB,,GTE65,FEMALE,2009,1089.4
SRB,,GTE65,FEMALE,2010,1035.19
SRB,,GTE65,FEMALE,2011,918.08
SRB,,GTE65,FEMALE,2012,907.76
SRB,,GTE65,FEMALE,2013,801.23
SRB,,GTE65,FEMALE,2014,734.62
SRB,,GTE65,FEMALE,2015,738.94
SRB,,GTE65,FEMALE,2016,657.99
SRB,,GTE65,FEMALE,2017,644.24
SVK,,GTE65,FEMALE,1992,623.02
SVK,,GTE65,FEMALE,1993,645.79
SVK,,GTE65,FEMALE,1994,699.62
SVK,,GTE65,FEMALE,1995,741.6
SVK,,GTE65,FEMALE,1996,640.41
SVK,,GTE65,FEMALE,1997,631.87
SVK,,GTE65,FEMALE,1998,656.13
SVK,,GTE65,FEMALE,1999,585.19
SVK,,GTE65,FEMALE,2000,584.62
SVK,,GTE65,FEMALE,2001,592.94
SVK,,GTE65,FEMALE,2002,602.86
SVK,,GTE65,FEMALE,2003,604.85
SVK,,GTE65,FEMALE,2004,585.59
SVK,,GTE65,FEMALE,2005,514.68
SVK,,GTE65,FEMALE,2006,465.98
SVK,,GTE65,FEMALE,2007,574.97
SVK,,GTE65,FEMALE,2008,656.2
SVK,,GTE65,FEMALE,2009,633.65
SVK,,GTE65,FEMALE,2010,619.09
SVK,,GTE65,FEMALE,2012,537.14
SVK,,GTE65,FEMALE,2013,490.35
SVK,,GTE65,FEMALE,2014,472.78
SVN,,GTE65,FEMALE,1985,1023.31
SVN,,GTE65,FEMALE,1986,1015.49
SVN,,GTE65,FEMALE,1987,971.86
SVN,,GTE65,FEMALE,1988,916.13
SVN,,GTE65,FEMALE,1989,793.97
SVN,,GTE65,FEMALE,1990,842.88
SVN,,GTE65,FEMALE,1991,928.89
SVN,,GTE65,FEMALE,1992,795.27
SVN,,GTE65,FEMALE,1993,840.64
SVN,,GTE65,FEMALE,1994,780.28
SVN,,GTE65,FEMALE,1995,743.48
SVN,,GTE65,FEMALE,1996,755.96
SVN,,GTE65,FEMALE,1997,668.64
SVN,,GTE65,FEMALE,1998,641.09
SVN,,GTE65,FEMALE,1999,658.63
SVN,,GTE65,FEMALE,2000,557.71
SVN,,GTE65,FEMALE,2001,540.47
SVN,,GTE65,FEMALE,2002,546.05
SVN,,GTE65,FEMALE,2003,548.5
SVN,,GTE65,FEMALE,2004,496.09
SVN,,GTE65,FEMALE,2005,428.64
SVN,,GTE65,FEMALE,2006,344.18
SVN,,GTE65,FEMALE,2007,400.38
SVN,,GTE65,FEMALE,2008,432.98
SVN,,GTE65,FEMALE,2009,471.03
SVN,,GTE65,FEMALE,2010,393.68
SVN,,GTE65,FEMALE,2011,375.44
SVN,,GTE65,FEMALE,2012,403.65
SVN,,GTE65,FEMALE,2013,363.91
SVN,,GTE65,FEMALE,2014,359.06
SVN,,GTE65,FEMALE,2015,359.17
SVN,,GTE65,FEMALE,2016,339.23
SVN,,GTE65,FEMALE,2017,327.59
SWE,,GTE65,FEMALE,1969,719.85
SWE,,GTE65,FEMALE,1970,687.65
SWE,,GTE65,FEMALE,1971,711.64
SWE,,GTE65,FEMALE,1972,677.93
SWE,,GTE65,FEMALE,1973,670.67
SWE,,GTE65,FEMALE,1974,675.75
SWE,,GTE65,FEMALE,1975,689.12
SWE,,GTE65,FEMALE,1976,682.28
SWE,,GTE65,FEMALE,1977,616.86
SWE,,GTE65,FEMALE,1978,625.14
SWE,,GTE65,FEMALE,1979,585.64
SWE,,GTE65,FEMALE,1980,567.77
SWE,,GTE65,FEMALE,1981,582.39
SWE,,GTE65,FEMALE,1982,569.07
SWE,,GTE65,FEMALE,1983,539.66
SWE,,GTE65,FEMALE,1984,542.66
SWE,,GTE65,FEMALE,1985,551.59
SWE,,GTE65,FEMALE,1986,535.73
SWE,,GTE65,FEMALE,1987,515.31
SWE,,GTE65,FEMALE,1988,516.74
SWE,,GTE65,FEMALE,1989,500.96
SWE,,GTE65,FEMALE,1990,518.74
SWE,,GTE65,FEMALE,1991,507.99
SWE,,GTE65,FEMALE,1992,501.25
SWE,,GTE65,FEMALE,1993,483.34
SWE,,GTE65,FEMALE,1994,463.46
SWE,,GTE65,FEMALE,1995,444.43
SWE,,GTE65,FEMALE,1996,450.95
SWE,,GTE65,FEMALE,1997,392.25
SWE,,GTE65,FEMALE,1998,397.92
SWE,,GTE65,FEMALE,1999,441.07
SWE,,GTE65,FEMALE,2000,427.8
SWE,,GTE65,FEMALE,2001,419.58
SWE,,GTE65,FEMALE,2002,422.98
SWE,,GTE65,FEMALE,2003,397.08
SWE,,GTE65,FEMALE,2004,371.85
SWE,,GTE65,FEMALE,2005,331.86
SWE,,GTE65,FEMALE,2006,325.63
SWE,,GTE65,FEMALE,2007,308.18
SWE,,GTE65,FEMALE,2008,320.93
SWE,,GTE65,FEMALE,2009,300.32
SWE,,GTE65,FEMALE,2010,285.64
SWE,,GTE65,FEMALE,2011,276.53
SWE,,GTE65,FEMALE,2012,268.67
SWE,,GTE65,FEMALE,2013,254.81
SWE,,GTE65,FEMALE,2014,233.92
SWE,,GTE65,FEMALE,2015,218.07
SWE,,GTE65,FEMALE,2016,212.09
SWE,,GTE65,FEMALE,2017,197.25
TJK,,GTE65,FEMALE,1981,963.81
TJK,,GTE65,FEMALE,1982,924.09
TJK,,GTE65,FEMALE,1985,851.1
TJK,,GTE65,FEMALE,1986,816.46
TJK,,GTE65,FEMALE,1987,805.23
TJK,,GTE65,FEMALE,1988,850.72
TJK,,GTE65,FEMALE,1989,869.51
TJK,,GTE65,FEMALE,1990,868.7
TJK,,GTE65,FEMALE,1991,1008.93
TJK,,GTE65,FEMALE,1992,1037.58
TJK,,GTE65,FEMALE,1993,1031.49
TJK,,GTE65,FEMALE,1994,911.19
TJK,,GTE65,FEMALE,1995,730.63
TJK,,GTE65,FEMALE,1996,578.45
TJK,,GTE65,FEMALE,1997,388.82
TJK,,GTE65,FEMALE,1998,386.77
TJK,,GTE65,FEMALE,1999,470.33
TJK,,GTE65,FEMALE,2000,381.45
TJK,,GTE65,FEMALE,2001,473.81
TJK,,GTE65,FEMALE,2002,724.15
TJK,,GTE65,FEMALE,2003,795.94
TJK,,GTE65,FEMALE,2004,649.48
TJK,,GTE65,FEMALE,2005,639.5982336
TKM,,GTE65,FEMALE,1981,1416.58
TKM,,GTE65,FEMALE,1982,1368.85
TKM,,GTE65,FEMALE,1985,1451.33
TKM,,GTE65,FEMALE,1986,1447.36
TKM,,GTE65,FEMALE,1987,1332.24
TKM,,GTE65,FEMALE,1988,1284.14
TKM,,GTE65,FEMALE,1989,796.49
TKM,,GTE65,FEMALE,1990,687.96
TKM,,GTE65,FEMALE,1991,868.29
TKM,,GTE65,FEMALE,1992,850.95
TKM,,GTE65,FEMALE,1993,1211.14
TKM,,GTE65,FEMALE,1994,1679.93
TKM,,GTE65,FEMALE,1995,1094.38
TKM,,GTE65,FEMALE,1996,767.81
TKM,,GTE65,FEMALE,1997,520.18
TKM,,GTE65,FEMALE,1998,562.51
TKM,,GTE65,FEMALE,1999,566.79
TKM,,GTE65,FEMALE,2000,690.5
TKM,,GTE65,FEMALE,2001,870.07
TKM,,GTE65,FEMALE,2002,811.99
TKM,,GTE65,FEMALE,2003,920.71
TKM,,GTE65,FEMALE,2004,923.87
TKM,,GTE65,FEMALE,2005,1006.39
TKM,,GTE65,FEMALE,2006,921.63
TKM,,GTE65,FEMALE,2007,837.61
TKM,,GTE65,FEMALE,2008,1005.07
TKM,,GTE65,FEMALE,2009,992.86
TKM,,GTE65,FEMALE,2010,866.98
TKM,,GTE65,FEMALE,2011,875
TKM,,GTE65,FEMALE,2012,1012.53
TKM,,GTE65,FEMALE,2013,934.14
TUR,,GTE65,FEMALE,2009,489.95
TUR,,GTE65,FEMALE,2010,517.4
TUR,,GTE65,FEMALE,2011,489.2
TUR,,GTE65,FEMALE,2012,442.63
TUR,,GTE65,FEMALE,2013,485.56
TUR,,GTE65,FEMALE,2014,494.45
TUR,,GTE65,FEMALE,2015,482.67
TUR,,GTE65,FEMALE,2016,465.39
UKR,,GTE65,FEMALE,1981,1151.15
UKR,,GTE65,FEMALE,1982,1176.27
UKR,,GTE65,FEMALE,1985,1449.67
UKR,,GTE65,FEMALE,1986,1379.02
UKR,,GTE65,FEMALE,1987,1412.24
UKR,,GTE65,FEMALE,1988,1441.83
UKR,,GTE65,FEMALE,1989,1339.4
UKR,,GTE65,FEMALE,1990,1307.55
UKR,,GTE65,FEMALE,1991,1333.99
UKR,,GTE65,FEMALE,1992,1331.58
UKR,,GTE65,FEMALE,1993,1459.71
UKR,,GTE65,FEMALE,1994,1496.45
UKR,,GTE65,FEMALE,1995,1472.83
UKR,,GTE65,FEMALE,1996,1340.01
UKR,,GTE65,FEMALE,1997,1322.5
UKR,,GTE65,FEMALE,1998,1289.88
UKR,,GTE65,FEMALE,1999,1294.07
UKR,,GTE65,FEMALE,2000,1284.24
UKR,,GTE65,FEMALE,2001,1231.48
UKR,,GTE65,FEMALE,2002,1187.65
UKR,,GTE65,FEMALE,2003,1181.86
UKR,,GTE65,FEMALE,2004,1119.48
UKR,,GTE65,FEMALE,2005,1119.39
UKR,,GTE65,FEMALE,2006,1088.77
UKR,,GTE65,FEMALE,2007,1067.13
UKR,,GTE65,FEMALE,2008,1050.35
UKR,,GTE65,FEMALE,2009,1035.2
UKR,,GTE65,FEMALE,2010,1041.09
UKR,,GTE65,FEMALE,2011,958.53
UKR,,GTE65,FEMALE,2012,914.12
UKR,,GTE65,FEMALE,2014,897.56
UKR,,GTE65,FEMALE,2015,795.44
UKR,,GTE65,FEMALE,2017,730.06
UZB,,GTE65,FEMALE,1981,877.43
UZB,,GTE65,FEMALE,1982,983.58
UZB,,GTE65,FEMALE,1985,1015
UZB,,GTE65,FEMALE,1986,982.97
UZB,,GTE65,FEMALE,1987,1156.48
UZB,,GTE65,FEMALE,1988,1059.97
UZB,,GTE65,FEMALE,1989,968.05
UZB,,GTE65,FEMALE,1990,997.95
UZB,,GTE65,FEMALE,1991,1098.42
UZB,,GTE65,FEMALE,1992,1179.77
UZB,,GTE65,FEMALE,1993,1261.13
UZB,,GTE65,FEMALE,1994,1556.54
UZB,,GTE65,FEMALE,1995,1348.15
UZB,,GTE65,FEMALE,1996,1313.05
UZB,,GTE65,FEMALE,1997,1179.7
UZB,,GTE65,FEMALE,1998,1197.34
UZB,,GTE65,FEMALE,1999,1134.78
UZB,,GTE65,FEMALE,2000,1345.17
UZB,,GTE65,FEMALE,2001,1452.85
UZB,,GTE65,FEMALE,2002,1215.06
UZB,,GTE65,FEMALE,2003,1115.15
UZB,,GTE65,FEMALE,2004,1017.26
UZB,,GTE65,FEMALE,2005,1210.51
UZB,,GTE65,FEMALE,2009,932.77
UZB,,GTE65,FEMALE,2010,888.27
UZB,,GTE65,FEMALE,2011,876.21
UZB,,GTE65,FEMALE,2012,748.36
UZB,,GTE65,FEMALE,2013,642.61
UZB,,GTE65,FEMALE,2014,618.63
UZB,,GTE65,FEMALE,2015,542.91
UZB,,GTE65,FEMALE,2016,547.74
,WHO_EURO,GTE65,FEMALE,1981,1048.415301
,WHO_EURO,GTE65,FEMALE,1982,1029.539221
,WHO_EURO,GTE65,FEMALE,1985,1059.593641
,WHO_EURO,GTE65,FEMALE,1986,1027.381995
