,ESP_heatwaves,ESP_nuclear_consumption_rate,ISR_heatwaves,ISR_nuclear_consumption_rate,PRT_heatwaves,PRT_nuclear_consumption_rate,GRC_heatwaves,GRC_nuclear_consumption_rate,ITA_heatwaves,ITA_nuclear_consumption_rate,TUR_heatwaves,TUR_nuclear_consumption_rate,FRA_heatwaves,FRA_nuclear_consumption_rate,HUN_heatwaves,HUN_nuclear_consumption_rate,CHE_heatwaves,CHE_nuclear_consumption_rate,AUT_heatwaves,AUT_nuclear_consumption_rate,IRL_heatwaves,IRL_nuclear_consumption_rate,GBR_heatwaves,GBR_nuclear_consumption_rate,DEU_heatwaves,DEU_nuclear_consumption_rate,SVK_heatwaves,SVK_nuclear_consumption_rate,CZE_heatwaves,CZE_nuclear_consumption_rate,POL_heatwaves,POL_nuclear_consumption_rate,BEL_heatwaves,BEL_nuclear_consumption_rate,LUX_heatwaves,LUX_nuclear_consumption_rate,NLD_heatwaves,NLD_nuclear_consumption_rate,ISL_heatwaves,ISL_nuclear_consumption_rate,DNK_heatwaves,DNK_nuclear_consumption_rate,SWE_heatwaves,SWE_nuclear_consumption_rate,NOR_heatwaves,NOR_nuclear_consumption_rate,FIN_heatwaves,FIN_nuclear_consumption_rate
2006,11.122406959533691,13.707770000000002,8.493860244750977,3.6269772810000003,9.40342903137207,4.919638776,13.282177925109863,2.328991081,15.579939842224121,2.4366849409999998,13.143854141235352,4.690947963,11.868865966796875,45.68903666,7.096470832824707,13.3594284,10.90857982635498,37.663114799999995,10.169363021850586,9.910042168,8.226786613464355,1.429158245,8.992846488952637,9.541838898,9.042452812194824,14.27710286,7.306624412536621,27.09304304,6.474774360656738,15.31430273,8.459627151489258,0.20619721600000002,7.2823357582092285,21.31211547,5.920158386230469,0.975340058,6.992514610290527,1.9005763340000001,13.125616073608398,33.10789169,9.35401439666748,3.97619629,11.070658683776855,45.12011629999999,10.72596263885498,33.95327308,9.974279403686523,19.02827894
2007,11.640715599060059,12.93019355,8.535490989685059,3.599088175,9.540541648864746,5.317964948,13.610011100769043,1.7291662890000001,16.014440536499023,2.302011946,13.461017608642578,3.834017896,12.226930618286133,45.28240835,6.993956565856934,14.8799334,11.175626754760742,40.33237289,10.327463150024414,10.56040482,8.071396827697754,1.522050031,8.909402847290039,8.436642104,9.107709884643555,13.45919164,7.201778411865234,24.63056182,6.396158218383789,15.32108252,8.637882232666016,0.247592835,7.075435161590576,22.39314979,5.839494228363037,1.19956879,6.8263139724731445,2.225196827,12.962206840515137,31.84237496,9.26206111907959,4.86685974,11.298201560974121,46.06954936,11.25145435333252,34.3867617,10.304673194885254,20.44216649
2008,12.248180389404297,14.25535388,8.7771577835083,4.66012071,9.766800880432129,4.993968941,13.876954078674316,2.076675208,16.691720962524414,2.7731088639999997,13.862733840942383,3.863907831,12.78570556640625,45.28581845,7.070140361785889,15.24101757,11.494234085083008,39.07402815,10.655817985534668,10.51852298,8.029296875,1.9003797999999998,9.009293556213379,7.327008908,9.097208023071289,13.91980213,7.314716339111328,25.76734727,6.529481410980225,15.94425369,8.731056213378906,0.281600793,7.118343830108643,20.62355769,5.992847442626953,1.479588287,6.874137878417969,2.374865559,13.309035301208496,35.82463254,9.345284461975098,5.20440412,11.681743621826172,45.36706618,11.936145782470703,29.96451326,10.856549263000488,21.794277800000003
2009,12.58447551727295,14.9796359,9.024913787841797,4.868693715,10.100446701049805,5.811819151,14.45730209350586,2.821639648,17.439043045043945,3.521430446,14.380562782287598,4.385029542,13.185016632080078,44.23737413,7.154177188873291,16.95756369,11.796907424926758,38.74798616,10.948859214782715,10.97415766,8.321856498718262,2.3286214480000003,9.317956924438477,10.06987454,9.669023513793945,13.85046125,7.4810895919799805,24.41404978,6.575260639190674,17.52323837,9.319406509399414,0.329457234,7.164942264556885,22.38243076,5.970516681671143,1.264214335,6.883429050445557,2.483500859,13.789726257324219,35.21207665,9.933181762695312,5.09480511,12.651703834533691,43.01043992,12.716740608215332,28.73333649,11.719430923461914,22.29605826
2010,12.749398231506348,18.37506615,9.097854614257812,4.884731162,10.42749309539795,9.098383883,15.091379165649414,3.768298347,17.960851669311523,3.741333132,15.10573959350586,5.327704599,13.417737007141113,44.97926436,7.370804786682129,16.81555995,12.173154830932617,39.43492773,11.283960342407227,10.05563756,8.481893539428711,2.10764821,9.623886108398438,8.832406679,10.018856048583984,13.9437343,7.678204536437988,24.03662312,6.783340930938721,17.32153003,9.709931373596191,0.39698483100000004,7.361216068267822,21.24231601,5.971708297729492,1.227909675,7.032732009887695,2.22768003,14.655232429504395,35.02220563,10.41857624053955,4.994986355,13.210436820983887,41.42687735,13.322212219238281,27.80362323,12.281475067138672,19.82241662
2011,12.919292449951172,17.38913528,9.746779441833496,4.8475246,10.376240730285645,7.869784654,16.179471969604492,3.115449846,18.268529891967773,4.309422462,16.036571502685547,5.381131132,13.750972747802734,47.72007848,7.688358783721924,17.34528922,12.746910095214844,40.2837738,11.669464111328125,10.20699532,8.825723648071289,3.394367134,9.653714179992676,10.80807325,10.358248710632324,12.571355300000002,7.920910358428955,25.55051808,7.08669376373291,18.44054659,9.925704002380371,0.493520981,7.764848232269287,23.24318163,6.217235088348389,1.33442154,7.360313892364502,2.667398609,15.478601455688477,33.23223484,10.759944915771484,6.633674501000001,13.499701499938965,43.40529341,13.39278507232666,32.18322175,12.634475708007812,21.00950773
2012,13.648259162902832,18.74941434,9.917329788208008,4.69773894,10.82561206817627,7.18865471,16.719301223754883,3.695394377,18.74323844909668,4.8999347669999995,16.688377380371094,5.727098587,14.209249496459961,46.45041143,7.8812479972839355,18.614338500000002,13.272911071777344,39.90440224,12.468439102172852,11.95725968,9.281209945678711,3.2573760060000003,9.900965690612793,10.90852278,10.456719398498535,12.28452302,8.121182441711426,26.85062183,7.286694049835205,19.93849845,10.089518547058105,0.6245277229999999,7.930625915527344,20.74740746,6.58278226852417,1.555501399,7.366265773773193,2.683527338,15.843456268310547,35.52822396,10.872644424438477,7.859529875,14.114361763000488,46.00053655,13.502314567565918,31.88849573,13.215510368347168,23.26400773
2013,14.215225219726562,20.81275664,10.263466835021973,4.963834767,11.130640029907227,10.014034800000001,17.49688720703125,5.6372347220000005,19.723876953125,6.131896742,17.43612289428711,6.115137797,14.830015182495117,46.44612269,8.262621879577637,19.08442412,13.803018569946289,38.86709123,12.819109916687012,12.29866084,9.192826271057129,3.6928305110000004,9.831319808959961,11.43400209,10.66943359375,12.20876666,8.518900871276855,27.16427687,7.672522068023682,20.7795241,10.343791961669922,0.748831705,7.983822345733643,21.42550251,6.730474472045898,2.507307258,7.407932281494141,2.5150878690000003,16.258508682250977,34.83361731,11.114798545837402,7.652360447,14.582235336303711,46.77121858,14.035409927368164,29.17173918,13.881278038024902,23.15159691
2014,14.891273498535156,21.60049599,10.590604782104492,5.191551468,11.131744384765625,10.70459334,18.03471565246582,5.417648102999999,20.304950714111328,7.062930002000001,18.065149307250977,4.950173582,15.686430931091309,49.59041718,8.59063720703125,19.04896691,14.06002426147461,42.42282415,13.102585792541504,13.20723715,9.51548957824707,4.221768054,10.182330131530762,11.58128622,11.371358871459961,12.98204848,8.73098087310791,28.29793045,7.868653297424316,20.84884885,10.945701599121094,0.932936674,8.309577941894531,18.58963102,7.042235374450684,2.499090036,7.795301914215088,3.1265447010000003,17.210891723632812,35.43314811,11.708547592163086,9.891827514,15.151521682739258,47.47232153,14.495670318603516,32.27579346,14.705632209777832,23.17087069
2015,15.257340431213379,19.97537665,10.747506141662598,5.245322035,11.206915855407715,8.044254645,18.621105194091797,6.202481177,20.76390266418457,6.327220594,18.384695053100586,6.654300587000001,16.032556533813477,49.06154063,8.94645881652832,18.45146344,14.374801635742188,39.88653588,13.422736167907715,12.21287915,9.702110290527344,4.800148994,10.190531730651855,13.1204198,11.662381172180176,12.86361986,9.12158203125,27.4677924,8.182328224182129,18.95657256,11.17920970916748,1.1430240390000002,8.51350212097168,15.110327400000001,7.183830261230469,3.713095342,7.991962432861328,3.3738048060000003,17.272062301635742,37.51693413,12.073613166809082,11.74894611,15.495940208435059,43.24115038,14.911306381225586,31.31793142,15.317306518554688,25.35131372
